"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"12034","DABOLA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12035","DABOLA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12036","DABOLA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12037","DALABA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12038","DALABA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12039","DALABA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12040","DALABA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12041","DINGUIRAYE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12042","DINGUIRAYE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12043","DINGUIRAYE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12044","DINGUIRAYE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12045","DUBREKA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12046","DUBREKA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12047","DUBREKA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12048","DUBREKA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12049","FARANAH","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12050","FARANAH","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12051","FARANAH","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12052","FARANAH","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12053","FORECARIAH","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12054","FORECARIAH","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12055","FORECARIAH","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12056","FORECARIAH","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12057","FRIA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12058","FRIA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12059","FRIA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12060","FRIA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12061","GAOUAL","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12062","GAOUAL","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12063","GAOUAL","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12064","GAOUAL","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12065","GUECKEDOU","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12066","GUECKEDOU","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12067","GUECKEDOU","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12068","GUECKEDOU","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12069","KANKAN","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12070","KANKAN","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12071","KANKAN","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12072","KANKAN","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12073","KEROUANE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12074","KEROUANE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12075","KEROUANE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12076","KEROUANE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12077","KINDIA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12078","KINDIA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12079","KINDIA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12080","KINDIA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12081","KISSIDOUGOU","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12082","KISSIDOUGOU","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12083","KISSIDOUGOU","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12084","KISSIDOUGOU","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12085","KOUBIA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12086","KOUBIA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12087","KOUBIA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12088","KOUBIA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12089","KOUNDARA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12090","KOUNDARA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12091","KOUNDARA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12092","KOUNDARA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12093","KOUROUSSA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12094","KOUROUSSA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12095","KOUROUSSA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12096","KOUROUSSA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12097","LABE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12098","LABE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12099","LABE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12100","LABE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12101","LELOUMA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12102","LELOUMA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12103","LELOUMA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12104","LELOUMA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12105","LOLA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12106","LOLA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12107","LOLA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12108","LOLA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12109","MACENTA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12110","MACENTA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12111","MACENTA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12112","MACENTA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12113","MALI","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12114","MALI","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12115","MALI","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12116","MALI","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12117","MAMOU","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12118","MAMOU","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12119","MAMOU","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12120","MAMOU","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12121","N'ZEREKORE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12122","N'ZEREKORE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12123","N'ZEREKORE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12124","N'ZEREKORE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12125","PITA","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12126","PITA","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12127","PITA","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12128","PITA","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12129","SIGUIRI","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12130","SIGUIRI","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12131","SIGUIRI","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12132","SIGUIRI","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12133","TELIMELE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12134","TELIMELE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12135","TELIMELE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12136","TELIMELE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12137","TOUGUE","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12138","TOUGUE","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12139","TOUGUE","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12140","TOUGUE","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12141","YOMOU","Situation report","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12142","YOMOU","Situation report","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12143","YOMOU","Patient database","New","Confirmed","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12144","YOMOU","Patient database","New","Probable","28 September to 04 October 2015 (2015-W40)",0," 2015-W40 "
"12145","BEYLA","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12146","BEYLA","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12147","BEYLA","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12148","BEYLA","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12149","BOFFA","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12150","BOFFA","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12151","BOFFA","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12152","BOFFA","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12153","BOKE","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12154","BOKE","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12155","BOKE","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12156","BOKE","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12157","CONAKRY","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12158","CONAKRY","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12159","CONAKRY","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12160","CONAKRY","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12161","COYAH","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12162","COYAH","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12163","COYAH","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12164","COYAH","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12165","DABOLA","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12166","DABOLA","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12167","DABOLA","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12168","DABOLA","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12169","DALABA","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12170","DALABA","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12171","DALABA","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12172","DALABA","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12173","DINGUIRAYE","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12174","DINGUIRAYE","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12175","DINGUIRAYE","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12176","DINGUIRAYE","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12177","DUBREKA","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12178","DUBREKA","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12179","DUBREKA","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12180","DUBREKA","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12181","FARANAH","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12182","FARANAH","Situation report","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12183","FARANAH","Patient database","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12184","FARANAH","Patient database","New","Probable","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
"12185","FORECARIAH","Situation report","New","Confirmed","05 to 11 October 2015 (2015-W41)",0," 2015-W41 "
