"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"6045","NIMBA","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6046","NIMBA","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6047","NIMBA","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6048","NIMBA","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6049","RIVER GEE","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6050","RIVER GEE","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6051","RIVER GEE","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6052","RIVER GEE","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6053","RIVERCESS","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6054","RIVERCESS","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6055","RIVERCESS","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6056","RIVERCESS","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6057","SINOE","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6058","SINOE","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"6059","SINOE","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6060","SINOE","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"6061","BOMI","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6062","BOMI","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6063","BOMI","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6064","BOMI","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6065","BONG","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6066","BONG","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6067","BONG","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6068","BONG","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6069","GBARPOLU","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6070","GBARPOLU","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6071","GBARPOLU","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6072","GBARPOLU","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6073","GRAND BASSA","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6074","GRAND BASSA","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6075","GRAND BASSA","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6076","GRAND BASSA","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6077","GRAND CAPE MOUNT","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6078","GRAND CAPE MOUNT","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6079","GRAND CAPE MOUNT","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6080","GRAND CAPE MOUNT","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6081","GRAND GEDEH","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6082","GRAND GEDEH","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6083","GRAND GEDEH","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6084","GRAND GEDEH","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6085","GRAND KRU","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6086","GRAND KRU","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6087","GRAND KRU","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6088","GRAND KRU","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6089","LOFA","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6090","LOFA","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6091","LOFA","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6092","LOFA","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6093","MARGIBI","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6094","MARGIBI","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6095","MARGIBI","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6096","MARGIBI","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6097","MARYLAND","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6098","MARYLAND","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6099","MARYLAND","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6100","MARYLAND","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6101","MONTSERRADO","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6102","MONTSERRADO","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6103","MONTSERRADO","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6104","MONTSERRADO","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6105","NIMBA","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6106","NIMBA","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6107","NIMBA","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6108","NIMBA","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6109","RIVER GEE","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6110","RIVER GEE","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6111","RIVER GEE","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6112","RIVER GEE","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6113","RIVERCESS","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6114","RIVERCESS","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6115","RIVERCESS","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6116","RIVERCESS","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6117","SINOE","Situation report","New","Confirmed","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6118","SINOE","Situation report","New","Probable","07 to 13 December 2015 (2015-W50)","0"," 2015-W50 "
"6119","SINOE","Patient database","New","Confirmed","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6120","SINOE","Patient database","New","Probable","07 to 13 December 2015 (2015-W50)",NA," 2015-W50 "
"6121","BOMI","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6122","BOMI","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6123","BOMI","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6124","BOMI","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6125","BONG","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6126","BONG","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6127","BONG","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6128","BONG","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6129","GBARPOLU","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6130","GBARPOLU","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6131","GBARPOLU","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6132","GBARPOLU","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6133","GRAND BASSA","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6134","GRAND BASSA","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6135","GRAND BASSA","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6136","GRAND BASSA","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6137","GRAND CAPE MOUNT","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6138","GRAND CAPE MOUNT","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6139","GRAND CAPE MOUNT","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6140","GRAND CAPE MOUNT","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6141","GRAND GEDEH","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6142","GRAND GEDEH","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6143","GRAND GEDEH","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6144","GRAND GEDEH","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6145","GRAND KRU","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6146","GRAND KRU","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6147","GRAND KRU","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6148","GRAND KRU","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6149","LOFA","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6150","LOFA","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6151","LOFA","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6152","LOFA","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6153","MARGIBI","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6154","MARGIBI","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6155","MARGIBI","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6156","MARGIBI","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6157","MARYLAND","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6158","MARYLAND","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6159","MARYLAND","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6160","MARYLAND","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6161","MONTSERRADO","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6162","MONTSERRADO","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6163","MONTSERRADO","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6164","MONTSERRADO","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6165","NIMBA","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6166","NIMBA","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6167","NIMBA","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6168","NIMBA","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6169","RIVER GEE","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6170","RIVER GEE","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6171","RIVER GEE","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6172","RIVER GEE","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6173","RIVERCESS","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6174","RIVERCESS","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6175","RIVERCESS","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6176","RIVERCESS","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6177","SINOE","Situation report","New","Confirmed","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6178","SINOE","Situation report","New","Probable","14 to 20 December 2015 (2015-W51)","0"," 2015-W51 "
"6179","SINOE","Patient database","New","Confirmed","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6180","SINOE","Patient database","New","Probable","14 to 20 December 2015 (2015-W51)",NA," 2015-W51 "
"6181","BOMI","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6182","BOMI","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6183","BOMI","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6184","BOMI","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6185","BONG","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6186","BONG","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6187","BONG","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6188","BONG","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6189","GBARPOLU","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6190","GBARPOLU","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6191","GBARPOLU","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6192","GBARPOLU","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6193","GRAND BASSA","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6194","GRAND BASSA","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6195","GRAND BASSA","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6196","GRAND BASSA","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6197","GRAND CAPE MOUNT","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6198","GRAND CAPE MOUNT","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6199","GRAND CAPE MOUNT","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6200","GRAND CAPE MOUNT","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6201","GRAND GEDEH","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6202","GRAND GEDEH","Situation report","New","Probable","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
"6203","GRAND GEDEH","Patient database","New","Confirmed","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6204","GRAND GEDEH","Patient database","New","Probable","21 to 27 December 2015 (2015-W52)",NA," 2015-W52 "
"6205","GRAND KRU","Situation report","New","Confirmed","21 to 27 December 2015 (2015-W52)","0"," 2015-W52 "
