"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"5473","PUJEHUN","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5474","PUJEHUN","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5475","PUJEHUN","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5476","PUJEHUN","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5477","TONKOLILI","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5478","TONKOLILI","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5479","TONKOLILI","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5480","TONKOLILI","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5481","WESTERN AREA RURAL","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5482","WESTERN AREA RURAL","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5483","WESTERN AREA RURAL","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5484","WESTERN AREA RURAL","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5485","WESTERN AREA URBAN","Situation report","New","Confirmed","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5486","WESTERN AREA URBAN","Situation report","New","Probable","09 to 15 November 2015 (2015-W46)","0"," 2015-W46 "
"5487","WESTERN AREA URBAN","Patient database","New","Confirmed","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5488","WESTERN AREA URBAN","Patient database","New","Probable","09 to 15 November 2015 (2015-W46)",NA," 2015-W46 "
"5489","BO","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5490","BO","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5491","BO","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5492","BO","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5493","BOMBALI","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5494","BOMBALI","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5495","BOMBALI","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5496","BOMBALI","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5497","BONTHE","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5498","BONTHE","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5499","BONTHE","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5500","BONTHE","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5501","KAILAHUN","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5502","KAILAHUN","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5503","KAILAHUN","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5504","KAILAHUN","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5505","KAMBIA","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5506","KAMBIA","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5507","KAMBIA","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5508","KAMBIA","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5509","KENEMA","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5510","KENEMA","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5511","KENEMA","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5512","KENEMA","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5513","KOINADUGU","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5514","KOINADUGU","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5515","KOINADUGU","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5516","KOINADUGU","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5517","KONO","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5518","KONO","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5519","KONO","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5520","KONO","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5521","MOYAMBA","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5522","MOYAMBA","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5523","MOYAMBA","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5524","MOYAMBA","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5525","PORT LOKO","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5526","PORT LOKO","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5527","PORT LOKO","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5528","PORT LOKO","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5529","PUJEHUN","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5530","PUJEHUN","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5531","PUJEHUN","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5532","PUJEHUN","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5533","TONKOLILI","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5534","TONKOLILI","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5535","TONKOLILI","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5536","TONKOLILI","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5537","WESTERN AREA RURAL","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5538","WESTERN AREA RURAL","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5539","WESTERN AREA RURAL","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5540","WESTERN AREA RURAL","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5541","WESTERN AREA URBAN","Situation report","New","Confirmed","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5542","WESTERN AREA URBAN","Situation report","New","Probable","16 to 22 November 2015 (2015-W47)","0"," 2015-W47 "
"5543","WESTERN AREA URBAN","Patient database","New","Confirmed","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5544","WESTERN AREA URBAN","Patient database","New","Probable","16 to 22 November 2015 (2015-W47)",NA," 2015-W47 "
"5545","BO","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5546","BO","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5547","BO","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5548","BO","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5549","BOMBALI","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5550","BOMBALI","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5551","BOMBALI","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5552","BOMBALI","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5553","BONTHE","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5554","BONTHE","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5555","BONTHE","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5556","BONTHE","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5557","KAILAHUN","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5558","KAILAHUN","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5559","KAILAHUN","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5560","KAILAHUN","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5561","KAMBIA","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5562","KAMBIA","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5563","KAMBIA","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5564","KAMBIA","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5565","KENEMA","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5566","KENEMA","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5567","KENEMA","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5568","KENEMA","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5569","KOINADUGU","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5570","KOINADUGU","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5571","KOINADUGU","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5572","KOINADUGU","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5573","KONO","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5574","KONO","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5575","KONO","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5576","KONO","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5577","MOYAMBA","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5578","MOYAMBA","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5579","MOYAMBA","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5580","MOYAMBA","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5581","PORT LOKO","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5582","PORT LOKO","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5583","PORT LOKO","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5584","PORT LOKO","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5585","PUJEHUN","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5586","PUJEHUN","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5587","PUJEHUN","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5588","PUJEHUN","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5589","TONKOLILI","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5590","TONKOLILI","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5591","TONKOLILI","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5592","TONKOLILI","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5593","WESTERN AREA RURAL","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5594","WESTERN AREA RURAL","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5595","WESTERN AREA RURAL","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5596","WESTERN AREA RURAL","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5597","WESTERN AREA URBAN","Situation report","New","Confirmed","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5598","WESTERN AREA URBAN","Situation report","New","Probable","23 to 29 November 2015 (2015-W48)","0"," 2015-W48 "
"5599","WESTERN AREA URBAN","Patient database","New","Confirmed","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5600","WESTERN AREA URBAN","Patient database","New","Probable","23 to 29 November 2015 (2015-W48)",NA," 2015-W48 "
"5601","BO","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5602","BO","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5603","BO","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5604","BO","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5605","BOMBALI","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5606","BOMBALI","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5607","BOMBALI","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5608","BOMBALI","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5609","BONTHE","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5610","BONTHE","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5611","BONTHE","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5612","BONTHE","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5613","KAILAHUN","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5614","KAILAHUN","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5615","KAILAHUN","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5616","KAILAHUN","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5617","KAMBIA","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5618","KAMBIA","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5619","KAMBIA","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5620","KAMBIA","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5621","KENEMA","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5622","KENEMA","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5623","KENEMA","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5624","KENEMA","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5625","KOINADUGU","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5626","KOINADUGU","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5627","KOINADUGU","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5628","KOINADUGU","Patient database","New","Probable","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
"5629","KONO","Situation report","New","Confirmed","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5630","KONO","Situation report","New","Probable","30 November to 06 December 2015 (2015-W49)","0"," 2015-W49 "
"5631","KONO","Patient database","New","Confirmed","30 November to 06 December 2015 (2015-W49)",NA," 2015-W49 "
